0.000000000000000000e+00 1.698191979724333889e+00 2.840985040439332643e+00 4.723663726388688922e+00 7.782390314035923851e+00 1.270836696826150813e+01 1.983507388440991193e+01 3.091985769695581254e+01
0.000000000000000000e+00 9.917580350065245964e-01 1.937291924310841296e+00 3.266004286586293048e+00 5.087230975688061818e+00 7.529281439818820587e+00 1.111620218419941963e+01 1.599816039424530523e+01
0.000000000000000000e+00 1.790530647601434877e+00 2.784313200773206987e+00 3.842238410093796297e+00 4.929858010125656165e+00 7.155850124199045759e+00 1.028351515776584968e+01 1.586729655612447409e+01
