0.000000000000000000e+00,5.366738674465141301e+00,1.027514651963659809e+01,2.434469089966021471e+01,5.788984612175093503e+01,1.285797315870586317e+02,2.452144685046133077e+02,3.809792014008116325e+02
0.000000000000000000e+00,1.528750797219735835e+00,4.490954352918760328e+00,1.110371811601861580e+01,2.575816538498036934e+01,5.407995405878229178e+01,9.908130882764920955e+01,1.434938802318761191e+02
0.000000000000000000e+00,5.753829681177544231e+00,9.797600471544026135e+00,1.763370270249561145e+01,3.529466452595913495e+01,7.487752714266140686e+01,1.419147313530205849e+02,2.293178944413191402e+02
