2.274000000000000000e+03 2.271000000000000000e+03 2.250000000000000000e+03 2.234000000000000000e+03 2.158000000000000000e+03 2.022000000000000000e+03 1.705000000000000000e+03 1.306000000000000000e+03
1.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 1.900000000000000000e+01 4.900000000000000000e+01 1.180000000000000000e+02 1.980000000000000000e+02 3.560000000000000000e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.700000000000000000e+01 2.000000000000000000e+01 6.200000000000000000e+01 1.240000000000000000e+02 3.490000000000000000e+02 5.730000000000000000e+02
