2.274000000000000000e+03 2.269416999999999916e+03 2.258958000000000084e+03 2.233322000000000116e+03 2.176532000000000153e+03 2.051076000000000022e+03 1.810132000000000062e+03 1.439750000000000000e+03
1.000000000000000000e+00 3.032000000000000028e+00 7.546000000000000263e+00 1.776000000000000156e+01 4.154899999999999949e+01 9.242600000000000193e+01 1.864639999999999986e+02 3.201820000000000164e+02
0.000000000000000000e+00 2.366999999999999993e+00 7.846000000000000085e+00 2.215299999999999869e+01 5.259100000000000108e+01 1.216869999999999976e+02 2.581850000000000023e+02 4.795550000000000068e+02
